Existential	O
phenomenology	O
and	O
the	O
sociological	O
tradition	O
.	O
Dual	O
leadership	O
in	O
complex	O
organizations	O
.	O
Scientists	O
at	O
major	O
and	O
minor	O
universities	O
:	O
a	O
study	O
of	O
productivity	O
and	O
recognition	O
.	O
Demotion	O
in	O
industrial	O
management	O
.	O
Career	O
anchorage	O
:	O
managerial	O
mobility	O
motivations	O
.	O
Social	O
class	O
and	O
premarital	O
sexual	O
permissiveness	O
:	O
a	O
re-examination	O
.	O
A	O
comment	O
on	O
``	O
anomy	O
''	O
.	O
A	O
factor	O
analytic	O
exploration	O
of	O
the	O
alienation	O
,	O
anomia	O
and	O
authoritarianism	O
domain	O
.	O
Technical	O
note	O
on	O
two	O
rates	O
of	O
mixed	O
marriage	O
.	O
Some	O
comments	O
on	O
awareness	O
.	O
On	O
experimental	O
design	O
.	O
Observations	O
on	O
the	O
incidence	O
of	O
following	O
of	O
visual	O
and	O
auditory	O
stimuli	O
in	O
naive	O
mallard	O
ducklings	O
(	O
Anas	O
platyrhynchos	O
)	O
.	O
The	O
comfort	O
movements	O
of	O
Anatidae	O
.	O
Potential	O
ethological	O
isolating	O
mechanisms	O
and	O
assortative	O
mating	O
in	O
the	O
domestic	O
fowl	O
.	O
An	O
experimental	O
study	O
of	O
conflict	O
and	O
fear	O
:	O
an	O
analysis	O
of	O
behavior	O
of	O
young	O
chicks	O
toward	O
a	O
mealworm	O
.	O
I	O
.	O
The	O
behavior	O
of	O
chicks	O
which	O
do	O
not	O
eat	O
the	O
mealworm	O
.	O
The	O
measuring	O
function	O
of	O
the	O
first	O
legs	O
of	O
Araneus	O
diadematus	O
Cl	O
.	O
The	O
transport	O
of	O
prey	O
by	O
ants	O
.	O
Courtship	O
behaviour	O
in	O
the	O
Drosophila	O
obscura	O
group	O
.	O
II	O
.	O
Comparative	O
studies	O
.	O
Vision	O
versus	O
touch	O
in	O
form	O
discrimination	O
.	O
Short-term	O
retention	O
as	O
a	O
function	O
of	O
method	O
of	O
measurement	O
,	O
recording	O
time	O
,	O
and	O
meaningfulness	O
of	O
the	O
material	O
.	O
The	O
conservation	O
of	O
a	O
shape	O
property	O
and	O
a	O
proposal	O
about	O
the	O
origin	O
of	O
the	O
conservations	O
.	O
Persisting	O
odours	O
as	O
a	O
biasing	O
factor	O
in	O
open-field	O
research	O
with	O
mice	O
.	O
The	O
display	O
of	O
information	O
and	O
the	O
judgment	O
of	O
contingency	O
.	O
Vividness	O
of	O
words	O
and	O
learning	O
to	O
learn	O
in	O
free-recall	O
learning	O
.	O
[	O
Genetic	O
study	O
of	O
the	O
memorization	O
of	O
words	O
and	O
pictures	O
]	O
Amylase	O
production	O
by	O
Streptomyces	O
species	O
.	O
Physico-chemical	O
studies	O
on	O
the	O
stability	O
of	O
penicillin	SYMP
salts	SYMP
.	O
IV	O
.	O
A	O
statistical	O
evaluation	O
.	O
Studies	O
on	O
nitrogen	O
metabolism	O
of	O
Penicillium	O
chrysogenum	O
Thom	O
.	O
I	O
.	O
Effects	O
of	O
lactose	O
and	O
sucrose	O
additions	O
on	O
nitrogen	O
metabolism	O
.	O
Studies	O
on	O
nitrogen	O
metabolism	O
of	O
Penicillium	O
chrysogenum	O
Thom	O
.	O
II	O
.	O
Amino	O
acid	O
metabolism	O
and	O
its	O
relation	O
to	O
the	O
biosynthesis	O
of	O
penicillin	SYMP
.	O
The	O
contribution	O
of	O
thoracic	SYMP
surgery	SYMP
to	O
our	O
discipline	O
.	O
Research	O
past	O
and	O
present	O
,	O
with	O
particular	O
reference	O
to	O
the	O
application	O
of	O
the	O
techniques	O
of	O
basic	O
science	O
to	O
the	O
problems	O
of	O
adrenal	O
pathology	O
.	O
Some	O
inflammatory	SYMP
disorders	SYMP
of	O
the	O
large	O
intestine	O
.	O
Coexistence	O
of	O
subdural	O
and	O
archnoidal	O
collections	O
of	O
fluid	O
:	O
an	O
unusual	O
case	O
.	O
The	O
scope	O
of	O
sphincterotomy	SYMP
in	O
biliary	SYMP
and	SYMP
pancreatic	SYMP
surgery	SYMP
.	O
Sarcoidosis	SYMP
involving	O
the	O
veriform	O
appendix	O
.	O
``	O
Chronic	SYMP
pancreatitis	SYMP
''	O
and	O
carcinoma	SYMP
of	SYMP
the	SYMP
pancreas	SYMP
.	O
A	O
method	O
to	O
aid	O
correct	O
diagnosis	O
.	O
YES	O
[	O
Diagnosis	O
and	O
therapy	O
of	O
chronic	SYMP
aspecific	SYMP
pancreatitis	SYMP
]	O
YES	O
[	O
Further	O
data	O
on	O
mediastinal	SYMP
and	SYMP
pulmonary	SYMP
tumors	SYMP
of	O
the	O
child	O
.	O
Review	O
and	O
personal	O
cases	O
]	O
[	O
Dextran	O
of	O
low	O
molecular	O
weight	O
in	O
peripheral	SYMP
arterial	SYMP
insufficiency	SYMP
]	O
[	O
Clinico-statistical	O
considerations	O
on	O
vescicular	SYMP
mole	SYMP
]	O
[	O
On	O
the	O
significance	O
of	O
histologic	O
findings	O
in	O
neoplasms	SYMP
of	O
the	O
trophoblast	O
(	O
case	O
contributions	O
)	O
]	O
Diagnostic	O
evaluation	O
of	O
the	O
patient	O
with	O
high	SYMP
blood	SYMP
pressure	SYMP
.	O
Epidemiology	O
of	O
hypertension	SYMP
.	O
Renal	SYMP
vascular	SYMP
hypertension	SYMP
;	O
diagnosis	O
and	O
treatment	O
.	O
The	O
use	O
of	O
radioactive	O
isotopes	O
in	O
the	O
diagnosis	O
of	O
hypertension	SYMP
.	O
The	O
angiogram	O
in	O
the	O
study	O
of	O
hypertension	SYMP
.	O
Guanethidine	O
.	O
Hepatocerebral	SYMP
degeneration	SYMP
(	SYMP
portal	SYMP
systemic	SYMP
encephalopathy	SYMP
)	SYMP
.	O
The	O
relationship	O
to	O
fatty	O
acids	O
.	O
[	O
Oviposition	O
and	O
its	O
regulation	O
in	O
the	O
polygynous	O
society	O
of	O
Polistes	O
gallicus	O
L	O
.	O
]	O
Interaction	O
of	O
aggressive	O
and	O
sexual	O
behavior	O
in	O
male	O
mice	O
.	O
Conflict	O
and	O
conditioned	O
aversive	O
stimuli	O
in	O
the	O
development	O
of	O
experimental	O
neuroses	O
.	O
Study	O
of	O
the	O
effect	O
of	O
newer	O
analeptic	O
(	O
Micoren	O
)	O
in	O
hypoventilation	O
syndrome	O
.	O
Treatment	O
of	O
a	SYMP
disorder	SYMP
of	SYMP
perception	SYMP
and	SYMP
concept	SYMP
formation	SYMP
in	O
a	O
case	O
of	O
school	O
failure	O
.	O
Rorschach	O
correlates	O
of	O
time	O
estimation	O
.	O
Use	O
of	O
food	O
in	O
child	SYMP
psychotherapy	SYMP
.	O
[	O
About	O
genital	O
discharge	O
with	O
special	O
consideration	O
of	O
its	O
cervical	O
manifestation	O
]	O
[	O
Auto-uro	SYMP
therapy	SYMP
:	O
status	O
and	O
future	O
prospects	O
]	O
[	O
Clinical	O
experience	O
with	O
the	O
surface	SYMP
anesthetic	SYMP
xylocaine	SYMP
in	O
obstetrics	O
]	O
[	O
The	O
problem	O
of	O
medicinal	O
management	O
of	O
labor	O
]	O
[	O
Conglutination	O
of	O
the	O
labia	O
minora	O
]	O
[	O
The	O
fight	O
against	O
hemolytic	SYMP
disease	SYMP
of	O
the	O
newborn	O
in	O
general	O
practice	O
]	O
YES	O
[	O
On	O
socalled	O
nervous	O
exhaustion	O
]	O
[	O
Examination	O
of	O
neonatal	O
archaic	O
(	O
primitive	O
)	O
reflexes	O
in	O
icterus	SYMP
gravis	SYMP
]	O
[	O
Urologic	O
complications	O
in	O
non-recurrent	SYMP
cancer	SYMP
of	O
the	O
cervix	O
]	O
YES	O
The	O
complexing	O
of	O
calcium	O
by	O
citrate	O
,	O
ortho-	O
and	O
polyphosphates	O
.	O
A	O
method	O
of	O
determining	O
the	O
patency	O
of	O
the	O
nasolacrimal	O
apparatus	O
.	O
Intra-arterial	O
infusion	O
of	O
the	O
head	O
and	O
neck	O
.	O
Anatomic	O
and	O
distributional	O
problems	O
.	O
Lymphatics	O
of	O
the	O
mouth	O
and	O
neck	O
.	O
[	O
Effect	O
of	O
sodium	O
ions	O
on	O
the	O
behavior	O
of	O
rest	O
and	O
action	O
potentials	O
of	O
the	O
cell	O
membrane	O
of	O
the	O
rat	O
myometrium	O
]	O
[	O
Studies	O
on	O
contractile	O
properties	O
of	O
the	O
blood	O
serum	O
]	O
[	O
Twin	O
pregnancy	O
and	O
fetal	O
and	O
infantile	O
perinatal	SYMP
mortality	SYMP
]	O
[	O
Fate	O
of	O
the	O
2d	O
twin	O
]	O
[	O
Differential	O
diagnosis	O
of	O
infectious	SYMP
hepatitis	SYMP
in	O
pregnancy	O
]	O
[	O
Epithelial	O
metaplasia	SYMP
of	O
the	O
endometrium	O
]	O
[	O
Leukoplakia	SYMP
of	O
the	O
vaginal	O
portion	O
of	O
the	O
uterus	O
and	O
its	O
clinical	O
evaluation	O
]	O
[	O
Blood	O
loss	O
in	O
artificial	O
interruption	O
of	O
pregnancy	O
]	O
[	O
Modified	SYMP
bra	SYMP
in	O
the	O
prevention	O
of	O
mastitis	SYMP
in	O
nursing	O
mothers	O
]	O
[	O
Hormonal	O
phenomenon	O
after	O
the	O
excision	O
of	O
hydatiform	O
mole	O
]	O
[	O
Fetal	O
chondrodystrophy	O
]	O
[	O
Malignant	SYMP
mesodermal	SYMP
mixed	SYMP
tumor	SYMP
of	O
the	O
uterus	O
following	O
irradiation	SYMP
]	O
Supportive	O
role	O
of	O
nurse	O
in	O
first	O
stage	O
of	O
labor	O
``	O
can	O
not	O
be	O
emphasized	O
enough	O
''	O
,	O
according	O
to	O
patient	O
.	O
Toxemia	SYMP
of	O
pregnancy	O
.	O
Outpatient	O
care	O
--	O
the	O
role	O
of	O
the	O
nurse	O
.	O
Abandonment	O
:	O
deepest	O
fear	O
of	O
hospitalized	O
children	O
.	O
Support	O
in	O
first	O
stage	O
of	O
labor	O
.	O
The	O
family	O
physician	O
and	O
cervical	SYMP
carcinoma	SYMP
--	O
challenge	O
and	O
opportunity	O
.	O
[	O
Purposeful	O
``	O
heroic	O
''	O
heart	O
treatment	O
]	O
Skilled	O
workers	O
are	O
vital	O
to	O
maintenance	O
cost	O
cuts	O
.	O
Karen	O
:	O
the	O
other	O
side	O
of	O
the	O
picture	O
.	O
Rhesus	SYMP
haemolytic	SYMP
disease	SYMP
;	O
an	O
approach	O
to	O
prevention	O
.	O
Tumours	SYMP
of	O
the	O
uterus	O
.	O
2	O
.	O
Malignancy	O
.	O
Cancer	SYMP
of	O
the	O
vulva	O
.	O
Effects	O
of	O
smoking	O
on	O
selected	O
clinical	O
obstetric	O
factors	O
.	O
Amniotic	SYMP
fluid	SYMP
embolism	SYMP
.	O
A	O
review	O
of	O
the	O
syndrome	O
with	O
a	O
report	O
of	O
4	O
cases	O
.	O
Chronic	SYMP
histiocytosis	SYMP
X	SYMP
associated	O
with	O
